,over,ball,batting_team,bowling_team,venue,inning,match_type,total_runs,is_wicket,runs,wickets,winner
56197,7,6,1,4,19,1,3,1,0,51,2,1
56198,8,1,1,4,19,1,3,1,0,52,2,1
56199,8,2,1,4,19,1,3,2,0,54,2,1
56200,8,3,1,4,19,1,3,6,0,60,2,1
56201,8,4,1,4,19,1,3,0,1,60,3,1
56202,8,5,1,4,19,1,3,1,0,61,3,1
56203,8,6,1,4,19,1,3,0,0,61,3,1
56204,9,1,1,4,19,1,3,0,0,61,3,1
56205,9,2,1,4,19,1,3,0,0,61,3,1
56206,9,3,1,4,19,1,3,1,0,62,3,1
56207,9,4,1,4,19,1,3,0,0,62,3,1
56208,9,5,1,4,19,1,3,1,0,63,3,1
56209,9,6,1,4,19,1,3,1,0,64,3,1
56210,10,1,1,4,19,1,3,0,0,64,3,1
56211,10,2,1,4,19,1,3,1,0,65,3,1
56212,10,3,1,4,19,1,3,1,0,66,3,1
56213,10,4,1,4,19,1,3,1,0,67,3,1
56214,10,5,1,4,19,1,3,0,0,67,3,1
56215,10,6,1,4,19,1,3,1,0,68,3,1
56216,10,7,1,4,19,1,3,1,0,69,3,1
56217,11,1,1,4,19,1,3,1,0,70,3,1
56218,11,2,1,4,19,1,3,1,0,71,3,1
56219,11,3,1,4,19,1,3,1,0,72,3,1
56220,11,4,1,4,19,1,3,4,0,76,3,1
56221,11,5,1,4,19,1,3,1,0,77,3,1
56222,11,6,1,4,19,1,3,1,0,78,3,1
56223,12,1,1,4,19,1,3,1,0,79,3,1
56224,12,2,1,4,19,1,3,1,0,80,3,1
56225,12,3,1,4,19,1,3,0,0,80,3,1
56226,12,4,1,4,19,1,3,1,0,81,3,1
56227,12,5,1,4,19,1,3,1,0,82,3,1
56228,12,6,1,4,19,1,3,0,0,82,3,1
56229,13,1,1,4,19,1,3,0,0,82,3,1
56230,13,2,1,4,19,1,3,1,0,83,3,1
56231,13,3,1,4,19,1,3,1,0,84,3,1
56232,13,4,1,4,19,1,3,0,0,84,3,1
56233,13,5,1,4,19,1,3,4,0,88,3,1
56234,13,6,1,4,19,1,3,2,0,90,3,1
56235,14,1,1,4,19,1,3,6,0,96,3,1
56236,14,2,1,4,19,1,3,1,0,97,3,1
56237,14,3,1,4,19,1,3,0,1,97,4,1
56238,14,4,1,4,19,1,3,1,0,98,4,1
56239,14,5,1,4,19,1,3,1,0,99,4,1
56240,14,6,1,4,19,1,3,2,0,101,4,1
56241,15,1,1,4,19,1,3,1,0,102,4,1
56242,15,2,1,4,19,1,3,1,0,103,4,1
56243,15,3,1,4,19,1,3,4,0,107,4,1
56244,15,4,1,4,19,1,3,1,0,108,4,1
56245,15,5,1,4,19,1,3,6,0,114,4,1
56246,15,6,1,4,19,1,3,0,0,114,4,1
56247,16,1,1,4,19,1,3,2,0,116,4,1
56248,16,2,1,4,19,1,3,0,1,116,5,1
56249,16,3,1,4,19,1,3,4,0,120,5,1
56250,16,4,1,4,19,1,3,0,0,120,5,1
56251,16,5,1,4,19,1,3,0,0,120,5,1
56252,16,6,1,4,19,1,3,0,0,120,5,1
56253,17,1,1,4,19,1,3,2,0,122,5,1
56254,17,2,1,4,19,1,3,1,0,123,5,1
56255,17,3,1,4,19,1,3,1,0,124,5,1
56256,17,4,1,4,19,1,3,0,0,124,5,1
56257,17,5,1,4,19,1,3,2,0,126,5,1
56258,17,6,1,4,19,1,3,1,0,127,5,1
56259,18,1,1,4,19,1,3,1,0,128,5,1
56260,18,2,1,4,19,1,3,1,0,129,5,1
56261,18,3,1,4,19,1,3,4,0,133,5,1
56262,18,4,1,4,19,1,3,1,0,134,5,1
56263,18,5,1,4,19,1,3,4,0,138,5,1
56264,18,6,1,4,19,1,3,1,0,139,5,1
56265,18,7,1,4,19,1,3,2,0,141,5,1
56266,19,1,1,4,19,1,3,6,0,147,5,1
56267,19,2,1,4,19,1,3,1,0,148,5,1
56268,19,3,1,4,19,1,3,1,0,149,5,1
56269,19,4,1,4,19,1,3,1,0,150,5,1
56270,19,5,1,4,19,1,3,1,0,151,5,1
56271,19,6,1,4,19,1,3,1,0,152,5,1
56272,0,1,4,1,19,2,3,1,0,1,0,1
56273,0,2,4,1,19,2,3,1,0,2,0,1
56274,0,3,4,1,19,2,3,1,0,3,0,1
56275,0,4,4,1,19,2,3,0,0,3,0,1
56276,0,5,4,1,19,2,3,0,0,3,0,1
56277,0,6,4,1,19,2,3,0,0,3,0,1
56278,1,1,4,1,19,2,3,0,0,3,0,1
56279,1,2,4,1,19,2,3,2,0,5,0,1
56280,1,3,4,1,19,2,3,1,0,6,0,1
56281,1,4,4,1,19,2,3,1,0,7,0,1
56282,1,5,4,1,19,2,3,1,0,8,0,1
56283,1,6,4,1,19,2,3,1,0,9,0,1
56284,1,7,4,1,19,2,3,1,0,10,0,1
56285,2,1,4,1,19,2,3,1,0,11,0,1
56286,2,2,4,1,19,2,3,0,1,11,1,1
56287,2,3,4,1,19,2,3,1,0,12,1,1
56288,2,4,4,1,19,2,3,0,0,12,1,1
56289,2,5,4,1,19,2,3,1,0,13,1,1
56290,2,6,4,1,19,2,3,1,0,14,1,1
56291,3,1,4,1,19,2,3,1,0,15,1,1
56292,3,2,4,1,19,2,3,2,0,17,1,1
56293,3,3,4,1,19,2,3,1,0,18,1,1
56294,3,4,4,1,19,2,3,4,0,22,1,1
56295,3,5,4,1,19,2,3,4,0,26,1,1
56296,3,6,4,1,19,2,3,0,0,26,1,1
56297,3,7,4,1,19,2,3,1,0,27,1,1
56298,4,1,4,1,19,2,3,1,0,28,1,1
56299,4,2,4,1,19,2,3,0,0,28,1,1
56300,4,3,4,1,19,2,3,0,0,28,1,1
56301,4,4,4,1,19,2,3,0,0,28,1,1
56302,4,5,4,1,19,2,3,1,0,29,1,1
56303,4,6,4,1,19,2,3,0,0,29,1,1
56304,5,1,4,1,19,2,3,0,0,29,1,1
56305,5,2,4,1,19,2,3,4,0,33,1,1
56306,5,3,4,1,19,2,3,4,0,37,1,1
56307,5,4,4,1,19,2,3,2,0,39,1,1
56308,5,5,4,1,19,2,3,0,0,39,1,1
56309,5,6,4,1,19,2,3,1,0,40,1,1
56310,6,1,4,1,19,2,3,4,0,44,1,1
56311,6,2,4,1,19,2,3,0,0,44,1,1
56312,6,3,4,1,19,2,3,0,0,44,1,1
56313,6,4,4,1,19,2,3,1,0,45,1,1
56314,6,5,4,1,19,2,3,0,1,45,2,1
56315,6,6,4,1,19,2,3,1,0,46,2,1
56316,6,7,4,1,19,2,3,0,0,46,2,1
56317,6,8,4,1,19,2,3,1,0,47,2,1
56318,7,1,4,1,19,2,3,0,0,47,2,1
56319,7,2,4,1,19,2,3,0,0,47,2,1
56320,7,3,4,1,19,2,3,1,0,48,2,1
56321,7,4,4,1,19,2,3,0,0,48,2,1
56322,7,5,4,1,19,2,3,0,0,48,2,1
56323,7,6,4,1,19,2,3,0,0,48,2,1
56324,8,1,4,1,19,2,3,4,0,52,2,1
56325,8,2,4,1,19,2,3,2,0,54,2,1
56326,8,3,4,1,19,2,3,1,0,55,2,1
56327,8,4,4,1,19,2,3,0,0,55,2,1
56328,8,5,4,1,19,2,3,1,0,56,2,1
56329,8,6,4,1,19,2,3,0,0,56,2,1
56330,8,7,4,1,19,2,3,4,0,60,2,1
56331,9,1,4,1,19,2,3,1,0,61,2,1
56332,9,2,4,1,19,2,3,0,0,61,2,1
56333,9,3,4,1,19,2,3,1,0,62,2,1
56334,9,4,4,1,19,2,3,0,0,62,2,1
56335,9,5,4,1,19,2,3,1,0,63,2,1
56336,9,6,4,1,19,2,3,0,0,63,2,1
56337,10,1,4,1,19,2,3,1,0,64,2,1
56338,10,2,4,1,19,2,3,1,0,65,2,1
56339,10,3,4,1,19,2,3,1,0,66,2,1
56340,10,4,4,1,19,2,3,1,0,67,2,1
56341,10,5,4,1,19,2,3,0,0,67,2,1
56342,10,6,4,1,19,2,3,1,0,68,2,1
56343,10,7,4,1,19,2,3,0,0,68,2,1
56344,11,1,4,1,19,2,3,0,0,68,2,1
56345,11,2,4,1,19,2,3,1,0,69,2,1
56346,11,3,4,1,19,2,3,0,0,69,2,1
56347,11,4,4,1,19,2,3,1,0,70,2,1
56348,11,5,4,1,19,2,3,4,0,74,2,1
56349,11,6,4,1,19,2,3,1,0,75,2,1
56350,12,1,4,1,19,2,3,0,0,75,2,1
56351,12,2,4,1,19,2,3,1,0,76,2,1
56352,12,3,4,1,19,2,3,0,0,76,2,1
56353,12,4,4,1,19,2,3,1,0,77,2,1
56354,12,5,4,1,19,2,3,2,0,79,2,1
56355,12,6,4,1,19,2,3,0,0,79,2,1
56356,13,1,4,1,19,2,3,1,0,80,2,1
56357,13,2,4,1,19,2,3,1,0,81,2,1
56358,13,3,4,1,19,2,3,1,0,82,2,1
56359,13,4,4,1,19,2,3,1,0,83,2,1
56360,13,5,4,1,19,2,3,0,1,83,3,1
56361,13,6,4,1,19,2,3,2,0,85,3,1
56362,14,1,4,1,19,2,3,1,0,86,3,1
56363,14,2,4,1,19,2,3,1,0,87,3,1
56364,14,3,4,1,19,2,3,0,0,87,3,1
56365,14,4,4,1,19,2,3,1,0,88,3,1
56366,14,5,4,1,19,2,3,1,0,89,3,1
56367,14,6,4,1,19,2,3,1,0,90,3,1
56368,15,1,4,1,19,2,3,1,0,91,3,1
56369,15,2,4,1,19,2,3,1,0,92,3,1
56370,15,3,4,1,19,2,3,1,0,93,3,1
56371,15,4,4,1,19,2,3,0,0,93,3,1
56372,15,5,4,1,19,2,3,1,0,94,3,1
56373,15,6,4,1,19,2,3,1,0,95,3,1
56374,16,1,4,1,19,2,3,1,0,96,3,1
56375,16,2,4,1,19,2,3,1,0,97,3,1
56376,16,3,4,1,19,2,3,2,0,99,3,1
56377,16,4,4,1,19,2,3,1,0,100,3,1
56378,16,5,4,1,19,2,3,1,0,101,3,1
56379,16,6,4,1,19,2,3,2,0,103,3,1
56380,17,1,4,1,19,2,3,4,0,107,3,1
56381,17,2,4,1,19,2,3,0,0,107,3,1
56382,17,3,4,1,19,2,3,6,0,113,3,1
56383,17,4,4,1,19,2,3,1,0,114,3,1
56384,17,5,4,1,19,2,3,1,0,115,3,1
56385,17,6,4,1,19,2,3,0,1,115,4,1
56386,18,1,4,1,19,2,3,1,0,116,4,1
56387,18,2,4,1,19,2,3,6,0,122,4,1
56388,18,3,4,1,19,2,3,6,0,128,4,1
56389,18,4,4,1,19,2,3,1,0,129,4,1
56390,18,5,4,1,19,2,3,1,0,130,4,1
56391,18,6,4,1,19,2,3,4,0,134,4,1
56392,19,1,4,1,19,2,3,1,0,135,4,1
56393,19,2,4,1,19,2,3,2,0,137,4,1
56394,19,3,4,1,19,2,3,0,1,137,5,1
56395,19,4,4,1,19,2,3,1,0,138,5,1
56396,19,5,4,1,19,2,3,1,0,139,5,1
56397,19,6,4,1,19,2,3,1,0,140,5,1
56398,19,7,4,1,19,2,3,1,0,141,5,1
56399,0,1,8,5,7,1,3,0,0,0,0,5
56400,0,2,8,5,7,1,3,0,0,0,0,5
56401,0,3,8,5,7,1,3,0,0,0,0,5
56402,0,4,8,5,7,1,3,1,0,1,0,5
56403,0,5,8,5,7,1,3,4,0,5,0,5
56404,0,6,8,5,7,1,3,4,0,9,0,5
56405,1,1,8,5,7,1,3,0,0,9,0,5
56406,1,2,8,5,7,1,3,0,1,9,1,5
56407,1,3,8,5,7,1,3,0,0,9,1,5
56408,1,4,8,5,7,1,3,0,0,9,1,5
56409,1,5,8,5,7,1,3,1,0,10,1,5
56410,1,6,8,5,7,1,3,0,0,10,1,5
56411,2,1,8,5,7,1,3,0,0,10,1,5
56412,2,2,8,5,7,1,3,4,0,14,1,5
56413,2,3,8,5,7,1,3,2,0,16,1,5
56414,2,4,8,5,7,1,3,1,0,17,1,5
56415,2,5,8,5,7,1,3,0,0,17,1,5
56416,2,6,8,5,7,1,3,0,0,17,1,5
56417,3,1,8,5,7,1,3,0,0,17,1,5
56418,3,2,8,5,7,1,3,0,0,17,1,5
56419,3,3,8,5,7,1,3,0,1,17,2,5
56420,3,4,8,5,7,1,3,1,0,18,2,5
56421,3,5,8,5,7,1,3,0,0,18,2,5
56422,3,6,8,5,7,1,3,0,0,18,2,5
56423,4,1,8,5,7,1,3,1,0,19,2,5
56424,4,2,8,5,7,1,3,0,0,19,2,5
56425,4,3,8,5,7,1,3,1,0,20,2,5
56426,4,4,8,5,7,1,3,1,0,21,2,5
56427,4,5,8,5,7,1,3,0,0,21,2,5
56428,4,6,8,5,7,1,3,4,0,25,2,5
56429,5,1,8,5,7,1,3,1,0,26,2,5
56430,5,2,8,5,7,1,3,0,0,26,2,5
56431,5,3,8,5,7,1,3,1,0,27,2,5
56432,5,4,8,5,7,1,3,1,0,28,2,5
56433,5,5,8,5,7,1,3,0,0,28,2,5
56434,5,6,8,5,7,1,3,0,0,28,2,5
56435,5,7,8,5,7,1,3,1,0,29,2,5
56436,6,1,8,5,7,1,3,0,0,29,2,5
56437,6,2,8,5,7,1,3,1,0,30,2,5
56438,6,3,8,5,7,1,3,0,0,30,2,5
56439,6,4,8,5,7,1,3,1,0,31,2,5
56440,6,5,8,5,7,1,3,1,0,32,2,5
56441,6,6,8,5,7,1,3,0,0,32,2,5
56442,7,1,8,5,7,1,3,1,0,33,2,5
56443,7,2,8,5,7,1,3,2,0,35,2,5
56444,7,3,8,5,7,1,3,4,0,39,2,5
56445,7,4,8,5,7,1,3,1,0,40,2,5
56446,7,5,8,5,7,1,3,1,0,41,2,5
56447,7,6,8,5,7,1,3,1,0,42,2,5
56448,8,1,8,5,7,1,3,1,0,43,2,5
56449,8,2,8,5,7,1,3,1,0,44,2,5
56450,8,3,8,5,7,1,3,0,1,44,3,5
56451,8,4,8,5,7,1,3,0,0,44,3,5
56452,8,5,8,5,7,1,3,1,0,45,3,5
56453,8,6,8,5,7,1,3,1,0,46,3,5
56454,9,1,8,5,7,1,3,0,0,46,3,5
56455,9,2,8,5,7,1,3,0,0,46,3,5
56456,9,3,8,5,7,1,3,1,0,47,3,5
56457,9,4,8,5,7,1,3,1,0,48,3,5
56458,9,5,8,5,7,1,3,0,0,48,3,5
56459,9,6,8,5,7,1,3,6,0,54,3,5
56460,10,1,8,5,7,1,3,0,0,54,3,5
56461,10,2,8,5,7,1,3,4,0,58,3,5
56462,10,3,8,5,7,1,3,0,0,58,3,5
56463,10,4,8,5,7,1,3,0,0,58,3,5
56464,10,5,8,5,7,1,3,0,0,58,3,5
56465,10,6,8,5,7,1,3,1,0,59,3,5
56466,11,1,8,5,7,1,3,0,0,59,3,5
56467,11,2,8,5,7,1,3,2,0,61,3,5
56468,11,3,8,5,7,1,3,0,0,61,3,5
56469,11,4,8,5,7,1,3,5,0,66,3,5
56470,11,5,8,5,7,1,3,1,0,67,3,5
56471,11,6,8,5,7,1,3,1,0,68,3,5
56472,11,7,8,5,7,1,3,0,0,68,3,5
56473,12,1,8,5,7,1,3,2,0,70,3,5
56474,12,2,8,5,7,1,3,1,0,71,3,5
56475,12,3,8,5,7,1,3,0,1,71,4,5
56476,12,4,8,5,7,1,3,0,0,71,4,5
56477,12,5,8,5,7,1,3,0,0,71,4,5
56478,12,6,8,5,7,1,3,1,0,72,4,5
56479,12,7,8,5,7,1,3,0,0,72,4,5
56480,13,1,8,5,7,1,3,4,0,76,4,5
56481,13,2,8,5,7,1,3,1,0,77,4,5
56482,13,3,8,5,7,1,3,0,0,77,4,5
56483,13,4,8,5,7,1,3,1,0,78,4,5
56484,13,5,8,5,7,1,3,1,0,79,4,5
56485,13,6,8,5,7,1,3,0,1,79,5,5
56486,14,1,8,5,7,1,3,1,0,80,5,5
56487,14,2,8,5,7,1,3,0,0,80,5,5
56488,14,3,8,5,7,1,3,0,0,80,5,5
56489,14,4,8,5,7,1,3,1,0,81,5,5
56490,14,5,8,5,7,1,3,0,0,81,5,5
56491,14,6,8,5,7,1,3,0,0,81,5,5
56492,15,1,8,5,7,1,3,1,0,82,5,5
56493,15,2,8,5,7,1,3,1,0,83,5,5
56494,15,3,8,5,7,1,3,0,0,83,5,5
56495,15,4,8,5,7,1,3,1,0,84,5,5
56496,15,5,8,5,7,1,3,2,0,86,5,5
56497,15,6,8,5,7,1,3,1,0,87,5,5
56498,16,1,8,5,7,1,3,0,0,87,5,5
56499,16,2,8,5,7,1,3,0,0,87,5,5
56500,16,3,8,5,7,1,3,4,0,91,5,5
56501,16,4,8,5,7,1,3,1,0,92,5,5
56502,16,5,8,5,7,1,3,1,0,93,5,5
56503,16,6,8,5,7,1,3,0,0,93,5,5
56504,17,1,8,5,7,1,3,4,0,97,5,5
56505,17,2,8,5,7,1,3,4,0,101,5,5
56506,17,3,8,5,7,1,3,1,0,102,5,5
56507,17,4,8,5,7,1,3,0,0,102,5,5
56508,17,5,8,5,7,1,3,1,0,103,5,5
56509,17,6,8,5,7,1,3,1,0,104,5,5
56510,18,1,8,5,7,1,3,1,0,105,5,5
56511,18,2,8,5,7,1,3,0,0,105,5,5
56512,18,3,8,5,7,1,3,2,0,107,5,5
56513,18,4,8,5,7,1,3,2,0,109,5,5
56514,18,5,8,5,7,1,3,1,0,110,5,5
56515,18,6,8,5,7,1,3,1,0,111,5,5
56516,19,1,8,5,7,1,3,1,0,112,5,5
56517,19,2,8,5,7,1,3,1,0,113,5,5
56518,19,3,8,5,7,1,3,0,1,113,6,5
56519,19,4,8,5,7,1,3,3,0,116,6,5
56520,19,5,8,5,7,1,3,1,0,117,6,5
56521,19,6,8,5,7,1,3,1,0,118,6,5
56522,19,7,8,5,7,1,3,0,1,118,7,5
56523,0,1,5,8,7,2,3,1,0,1,0,5
56524,0,2,5,8,7,2,3,2,0,3,0,5
56525,0,3,5,8,7,2,3,4,0,7,0,5
56526,0,4,5,8,7,2,3,0,1,7,1,5
56527,0,5,5,8,7,2,3,0,0,7,1,5
56528,0,6,5,8,7,2,3,0,0,7,1,5
56529,1,1,5,8,7,2,3,0,0,7,1,5
56530,1,2,5,8,7,2,3,0,0,7,1,5
56531,1,3,5,8,7,2,3,1,0,8,1,5
56532,1,4,5,8,7,2,3,0,0,8,1,5
56533,1,5,5,8,7,2,3,4,0,12,1,5
56534,1,6,5,8,7,2,3,5,0,17,1,5
56535,2,1,5,8,7,2,3,5,0,22,1,5
56536,2,2,5,8,7,2,3,0,0,22,1,5
56537,2,3,5,8,7,2,3,1,0,23,1,5
56538,2,4,5,8,7,2,3,1,0,24,1,5
56539,2,5,5,8,7,2,3,1,0,25,1,5
56540,2,6,5,8,7,2,3,1,0,26,1,5
56541,2,7,5,8,7,2,3,6,0,32,1,5
56542,3,1,5,8,7,2,3,1,0,33,1,5
56543,3,2,5,8,7,2,3,0,0,33,1,5
56544,3,3,5,8,7,2,3,0,0,33,1,5
56545,3,4,5,8,7,2,3,0,0,33,1,5
56546,3,5,5,8,7,2,3,0,0,33,1,5
56547,3,6,5,8,7,2,3,0,0,33,1,5
56548,4,1,5,8,7,2,3,1,0,34,1,5
56549,4,2,5,8,7,2,3,1,0,35,1,5
56550,4,3,5,8,7,2,3,4,0,39,1,5
56551,4,4,5,8,7,2,3,4,0,43,1,5
56552,4,5,5,8,7,2,3,0,0,43,1,5
56553,4,6,5,8,7,2,3,0,0,43,1,5
56554,5,1,5,8,7,2,3,0,0,43,1,5
56555,5,2,5,8,7,2,3,0,0,43,1,5
56556,5,3,5,8,7,2,3,0,0,43,1,5
56557,5,4,5,8,7,2,3,0,0,43,1,5
56558,5,5,5,8,7,2,3,1,0,44,1,5
56559,5,6,5,8,7,2,3,0,0,44,1,5
56560,6,1,5,8,7,2,3,0,0,44,1,5
56561,6,2,5,8,7,2,3,0,0,44,1,5
56562,6,3,5,8,7,2,3,0,0,44,1,5
56563,6,4,5,8,7,2,3,1,0,45,1,5
56564,6,5,5,8,7,2,3,4,0,49,1,5
56565,6,6,5,8,7,2,3,1,0,50,1,5
56566,7,1,5,8,7,2,3,2,0,52,1,5
56567,7,2,5,8,7,2,3,1,0,53,1,5
56568,7,3,5,8,7,2,3,0,1,53,2,5
56569,7,4,5,8,7,2,3,1,0,54,2,5
56570,7,5,5,8,7,2,3,1,0,55,2,5
56571,7,6,5,8,7,2,3,4,0,59,2,5
56572,7,7,5,8,7,2,3,1,0,60,2,5
56573,8,1,5,8,7,2,3,0,0,60,2,5
56574,8,2,5,8,7,2,3,1,0,61,2,5
56575,8,3,5,8,7,2,3,0,0,61,2,5
56576,8,4,5,8,7,2,3,0,0,61,2,5
56577,8,5,5,8,7,2,3,4,0,65,2,5
56578,8,6,5,8,7,2,3,4,0,69,2,5
56579,9,1,5,8,7,2,3,1,0,70,2,5
56580,9,2,5,8,7,2,3,1,0,71,2,5
56581,9,3,5,8,7,2,3,1,0,72,2,5
56582,9,4,5,8,7,2,3,1,0,73,2,5
56583,9,5,5,8,7,2,3,1,0,74,2,5
56584,9,6,5,8,7,2,3,0,0,74,2,5
56585,10,1,5,8,7,2,3,4,0,78,2,5
56586,10,2,5,8,7,2,3,1,0,79,2,5
56587,10,3,5,8,7,2,3,1,0,80,2,5
56588,10,4,5,8,7,2,3,0,0,80,2,5
56589,10,5,5,8,7,2,3,1,0,81,2,5
56590,10,6,5,8,7,2,3,4,0,85,2,5
56591,11,1,5,8,7,2,3,1,0,86,2,5
56592,11,2,5,8,7,2,3,1,0,87,2,5
56593,11,3,5,8,7,2,3,1,0,88,2,5
56594,11,4,5,8,7,2,3,1,0,89,2,5
56595,11,5,5,8,7,2,3,2,0,91,2,5
56596,11,6,5,8,7,2,3,1,0,92,2,5
56597,12,1,5,8,7,2,3,0,0,92,2,5
56598,12,2,5,8,7,2,3,0,0,92,2,5
56599,12,3,5,8,7,2,3,0,0,92,2,5
56600,12,4,5,8,7,2,3,2,0,94,2,5
56601,12,5,5,8,7,2,3,4,0,98,2,5
56602,12,6,5,8,7,2,3,0,0,98,2,5
56603,13,1,5,8,7,2,3,6,0,104,2,5
56604,13,2,5,8,7,2,3,0,0,104,2,5
56605,13,3,5,8,7,2,3,1,0,105,2,5
56606,13,4,5,8,7,2,3,1,0,106,2,5
56607,13,5,5,8,7,2,3,0,0,106,2,5
56608,13,6,5,8,7,2,3,0,0,106,2,5
56609,14,1,5,8,7,2,3,1,0,107,2,5
56610,14,2,5,8,7,2,3,2,0,109,2,5
56611,14,3,5,8,7,2,3,0,0,109,2,5
56612,14,4,5,8,7,2,3,1,0,110,2,5
56613,14,5,5,8,7,2,3,0,0,110,2,5
56614,14,6,5,8,7,2,3,4,0,114,2,5
56615,15,1,5,8,7,2,3,0,0,114,2,5
56616,15,2,5,8,7,2,3,1,0,115,2,5
56617,15,3,5,8,7,2,3,2,0,117,2,5
56618,15,4,5,8,7,2,3,0,0,117,2,5
56619,15,5,5,8,7,2,3,0,1,117,3,5
56620,15,6,5,8,7,2,3,0,0,117,3,5
56621,15,7,5,8,7,2,3,0,0,117,3,5
56622,16,1,5,8,7,2,3,0,0,117,3,5
56623,16,2,5,8,7,2,3,0,0,117,3,5
56624,16,3,5,8,7,2,3,1,0,118,3,5
56625,16,4,5,8,7,2,3,1,0,119,3,5
56626,0,1,7,10,40,1,3,1,0,1,0,10
56627,0,2,7,10,40,1,3,0,0,1,0,10
56628,0,3,7,10,40,1,3,1,0,2,0,10
56629,0,4,7,10,40,1,3,0,0,2,0,10
56630,0,5,7,10,40,1,3,0,0,2,0,10
56631,0,6,7,10,40,1,3,0,0,2,0,10
56632,1,1,7,10,40,1,3,1,0,3,0,10
56633,1,2,7,10,40,1,3,4,0,7,0,10
56634,1,3,7,10,40,1,3,0,1,7,1,10
56635,1,4,7,10,40,1,3,0,0,7,1,10
56636,1,5,7,10,40,1,3,0,0,7,1,10
56637,1,6,7,10,40,1,3,0,0,7,1,10
56638,2,1,7,10,40,1,3,1,0,8,1,10
56639,2,2,7,10,40,1,3,1,0,9,1,10
56640,2,3,7,10,40,1,3,0,0,9,1,10
56641,2,4,7,10,40,1,3,4,0,13,1,10
56642,2,5,7,10,40,1,3,0,0,13,1,10
56643,2,6,7,10,40,1,3,1,0,14,1,10
56644,3,1,7,10,40,1,3,1,0,15,1,10
56645,3,2,7,10,40,1,3,0,0,15,1,10
56646,3,3,7,10,40,1,3,0,0,15,1,10
56647,3,4,7,10,40,1,3,1,0,16,1,10
56648,3,5,7,10,40,1,3,1,0,17,1,10
56649,3,6,7,10,40,1,3,0,1,17,2,10
56650,4,1,7,10,40,1,3,0,0,17,2,10
56651,4,2,7,10,40,1,3,0,0,17,2,10
56652,4,3,7,10,40,1,3,2,0,19,2,10
56653,4,4,7,10,40,1,3,0,0,19,2,10
56654,4,5,7,10,40,1,3,1,0,20,2,10
56655,4,6,7,10,40,1,3,0,0,20,2,10
56656,5,1,7,10,40,1,3,0,0,20,2,10
56657,5,2,7,10,40,1,3,1,0,21,2,10
56658,5,3,7,10,40,1,3,0,0,21,2,10
56659,5,4,7,10,40,1,3,1,0,22,2,10
56660,5,5,7,10,40,1,3,0,0,22,2,10
56661,5,6,7,10,40,1,3,4,0,26,2,10
56662,6,1,7,10,40,1,3,0,0,26,2,10
56663,6,2,7,10,40,1,3,0,0,26,2,10
56664,6,3,7,10,40,1,3,0,0,26,2,10
56665,6,4,7,10,40,1,3,1,0,27,2,10
56666,6,5,7,10,40,1,3,4,0,31,2,10
56667,6,6,7,10,40,1,3,0,0,31,2,10
56668,7,1,7,10,40,1,3,1,0,32,2,10
56669,7,2,7,10,40,1,3,0,0,32,2,10
56670,7,3,7,10,40,1,3,1,0,33,2,10
56671,7,4,7,10,40,1,3,2,0,35,2,10
56672,7,5,7,10,40,1,3,4,0,39,2,10
56673,7,6,7,10,40,1,3,1,0,40,2,10
56674,8,1,7,10,40,1,3,1,0,41,2,10
56675,8,2,7,10,40,1,3,2,0,43,2,10
56676,8,3,7,10,40,1,3,2,0,45,2,10
56677,8,4,7,10,40,1,3,1,0,46,2,10
56678,8,5,7,10,40,1,3,1,0,47,2,10
56679,8,6,7,10,40,1,3,4,0,51,2,10
56680,9,1,7,10,40,1,3,1,0,52,2,10
56681,9,2,7,10,40,1,3,1,0,53,2,10
56682,9,3,7,10,40,1,3,0,0,53,2,10
56683,9,4,7,10,40,1,3,1,0,54,2,10
56684,9,5,7,10,40,1,3,1,0,55,2,10
56685,9,6,7,10,40,1,3,0,0,55,2,10
56686,10,1,7,10,40,1,3,1,0,56,2,10
56687,10,2,7,10,40,1,3,0,0,56,2,10
56688,10,3,7,10,40,1,3,2,0,58,2,10
56689,10,4,7,10,40,1,3,2,0,60,2,10
56690,10,5,7,10,40,1,3,0,0,60,2,10
56691,10,6,7,10,40,1,3,1,0,61,2,10
56692,11,1,7,10,40,1,3,0,0,61,2,10
56693,11,2,7,10,40,1,3,4,0,65,2,10
56694,11,3,7,10,40,1,3,0,1,65,3,10
56695,11,4,7,10,40,1,3,1,0,66,3,10
56696,11,5,7,10,40,1,3,0,0,66,3,10
56697,11,6,7,10,40,1,3,0,0,66,3,10
56698,12,1,7,10,40,1,3,0,0,66,3,10
56699,12,2,7,10,40,1,3,1,0,67,3,10
56700,12,3,7,10,40,1,3,1,0,68,3,10
56701,12,4,7,10,40,1,3,1,0,69,3,10
56702,12,5,7,10,40,1,3,0,0,69,3,10
56703,12,6,7,10,40,1,3,0,0,69,3,10
56704,12,7,7,10,40,1,3,1,0,70,3,10
56705,13,1,7,10,40,1,3,4,0,74,3,10
56706,13,2,7,10,40,1,3,2,0,76,3,10
56707,13,3,7,10,40,1,3,6,0,82,3,10
56708,13,4,7,10,40,1,3,1,0,83,3,10
56709,13,5,7,10,40,1,3,0,0,83,3,10
56710,13,6,7,10,40,1,3,2,0,85,3,10
56711,14,1,7,10,40,1,3,1,0,86,3,10
56712,14,2,7,10,40,1,3,1,0,87,3,10
